majortopic,text,chamber,party,pass_h,pass_s,bill_id,year,cong
12.0,"To include certain officers and employees of the Department of Labor, the Department of Commerce, the Department of Health, Education, and Welfare, the General Services Administration, and Federal probation officers within the provisions of sections Ill a",1,200.0,0.0,0.0,85-HR-5267,1957,85
12.0,To provide for the greater protection of the President and the Vice President of the United States,1,100.0,0.0,0.0,88-HR-9273,1963,88
12.0,"To prohibit certain acts involving the importation, transportation, possession, or use of explosives with intent to destroy or damage any communal building, residence, or place of business",1,100.0,0.0,0.0,86-HR-2526,1959,86
12.0,A bill to amend title 28 of the United States Code to prohibit any person from raising as a defense in a proceeding brought for an alleged violation of an antitrust law or the Civil Rights Act of 1964 that such persons was compelled by the law of a foreign state to take the action constituting the alleged violation.,1,200.0,0.0,0.0,96-HR-6752,1980,96
12.0,"A bill to amend title 18 of the United States Code to penalize the obstruction of certain hunts, and for other purposes.",1,200.0,0.0,0.0,99-HR-883,1985,99
12.0,"A bill to amend section 1871 of title 28, United States Code, to increase the subsistence and limit mileage allowances of grand and petit jurors.",2,100.0,0.0,0.0,87-S-1660,1961,87
12.0,"To confer jurisdiction upon the District Court of the United States for the District of Hawaii to hear, determine, and render judgment upon the claim of Christel Guessefeldt, a naturalborn American citizen, executrix and sole heir of her father, Richard Guessefeldt, late a resident of Hawaii",1,200.0,0.0,0.0,89-HR-8828,1965,89
12.0,A bill to require the fingerprinting of juvenile delinquents upon conviction of or adjudication and to forbid the withholding of information from criminal trials on the grounds such information relates to a juvenile proceeding.,1,100.0,0.0,0.0,98-HR-1640,1983,98
12.0,"A bill to require a report on the current United States policy and strategy regarding counter-narcotics assistance for Colombia, and for other purposes.",2,200.0,0.0,0.0,106-S-1689,1999,106
12.0,"To amend title 38, United States Code, to authorize the Secretary of Veterans Affairs to provide certain procreative services, and reimbursement of certain adoption expenses, for married veterans with service-connected disabilities.",1,100.0,0.0,0.0,101-HR-1931,1989,101
12.0,"A bill to further the mission of the Global Justice Information Sharing Initiative Advisory Committee by continuing its development of policy recommendations and technical solutions on information sharing and interoperability, and enhancing its pursuit of benefits and cost savings for local, State, tribal, and Federal justice agencies.",2,100.0,0.0,0.0,111-S-3176,2010,111
12.0,"A bill to amend title 18, United States Code, to provide penalties for obtaining or attempting to obtain controlled substances from pharmacies by force or by breaking and entering, and for other purposes.",1,100.0,0.0,0.0,97-HR-1816,1981,97
12.0,"To amend title 28 of the United States Code, so as to provide for the appointment of two additional district judges for the eastern district of Michigan.",1,100.0,0.0,0.0,84-HR-12259,1956,84
12.0,"To amend title 18, United States Code, to provide criminal penalties for trafficking in counterfeit marks.",1,200.0,0.0,0.0,108-HR-4358,2004,108
12.0,"A bill to amend chapter 44 of title 18 of the United States Code (respecting firearms) to penalize the use of firearms in the commission of any felony and to increase the penalties in certain related existing provisions, to lower certain age limits from 21 years to 18, and to eliminate recordkeeping provisions with respect to ammunition.",1,200.0,0.0,0.0,95-HR-385,1977,95
12.0,A bill to amend titles 18 and 26 of the United States Code and the Omnibus Crime Control and Safe Streets Act of 1968 for the purposes of regulating the sale and taxation of certain electric weapons.,1,100.0,0.0,0.0,94-HR-12726,1976,94
12.0,"A bill to improve judicial machinery by providing Federal jurisdiction for certain types of class action-, and for other purposes",2,100.0,0.0,0.0,91-S-1980,1969,91
12.0,To prohibit cooperation with or assistance to any investigation or prosecution under a universal jurisdiction statute.,1,100.0,0.0,0.0,108-HR-2050,2003,108
12.0,To prevent the laundering of money.,1,100.0,0.0,0.0,106-HR-1426,1999,106
12.0,"To reinforce police training and reestablish police and community relations, and to create a commission to study and report on the policies and practices that govern the training, recruitment, and oversight of police officers, and for other purposes.",1,100.0,0.0,0.0,106-HR-1659,1999,106
12.0,"To equalize certain penalties n the Intercoastal Shipping Act, 1933, and the Shipping Act, 1916",1,200.0,0.0,0.0,88-HR-11312,1964,88
12.0,"A bill to amend title 18 of the United States Code to provide additional penalties for certain criminal conduct, to provide assistance to State programs of compensation for crime victims, and for other purposes.",1,100.0,0.0,0.0,97-HR-7001,1982,97
12.0,A bill to allow fire departments to transmit nonemergency communications relating to official fire department business over fire department radiofrequencies.,1,200.0,0.0,0.0,94-HR-15666,1976,94
12.0,"To prohibit the introduction, or manufacture for introduction, into interstate commerce of switchblade knives. and for other purposes",1,100.0,0.0,0.0,85-HR-9820,1958,85
12.0,A bill to amend title 28 of the United States Code to authorize Federal district courts to hear civil actions to recover damages or secure relief for certain injuries to persons and property under or resulting from the Nazi government of Germany.,2,100.0,0.0,0.0,106-S-1856,1999,106
12.0,To authorize the appointment of crier-law clerks by district judges,1,100.0,1.0,1.0,89-HR-7707,1965,89
12.0,A bill to provide for payment of an annuity to widows of judges,2,100.0,0.0,0.0,81-S-3108,1950,81
12.0,"To provide for the continued performance of the functions of the United States Parole Commission, and for other purposes.",1,200.0,1.0,1.0,113-HR-3190,2013,113
12.0,To direct the Attorney General to provide grants for Internet crime prevention education programs.,1,100.0,1.0,0.0,110-HR-4134,2007,110
12.0,To authorize grants to States to fund arrangements between local police departments and public accommodations to have the accommodations serve as emergency domestic violence shelters.,1,100.0,0.0,0.0,107-HR-2697,2001,107
12.0,A bill to ban the importation of large capacity ammunition feeding devices.,2,100.0,0.0,0.0,106-S-594,1999,106
12.0,"To amend the Outer Continental Shelf Lands Act to permit the assesment of civil penalties for certain violations without the requirement of a period for corrective action, and for other purposes.",1,100.0,0.0,0.0,101-HR-3081,1989,101
12.0,"To amend the Omnibus Crime Control and Safe Streets Act of 1968 to provide that municipalities having a population of 100,000 or more shall be considered to be States for the purposes of participating in certain grant programs authorized under such act",1,100.0,0.0,0.0,91-HR-16470,1970,91
12.0,To amend the Omnibus Crime Control and Safe Streets Act of 1968 to provide benefits to survivors of public safety officers killed in the line of duty,1,100.0,0.0,0.0,92-HR-17227,1972,92
12.0,"A bill to protect crime victims' rights, to eliminate the substantial backlog of DNA samples collected from crime scenes and convicted offenders, to improve and expand the DNA testing capacity of Federal, State, and local crime laboratories, to increase research and development of new DNA testing technologies, to develop new training programs regarding the collection and use of DNA evidence, to provide post conviction testing of DNA evidence to exonerate the innocent, to improve the performance of counsel in State capital cases, and for other purposes.",2,100.0,0.0,0.0,111-S-3842,2010,111
12.0,"To amend section 3224 (b) of the Internal Revenue Code, relating to the transportation of narcotic drugs",1,100.0,1.0,1.0,81-HR-7891,1950,81
12.0,A bill to permit the televising of Supreme Court proceedings.,2,200.0,0.0,0.0,106-S-3086,2000,106
12.0,"A bill to reallocate Federal judgeships for the courts of appeals, and for other purposes.",2,200.0,0.0,0.0,113-S-699,2013,113
12.0,"A bill establishing a National Youth Rehabilitation Corps to provide for the rehabilitation of youthful delinquents through a program of service in Connection with the preservation and protection of the natural resources of the Nation, such program to inc",2,200.0,0.0,0.0,84-S-1832,1955,84
12.0,To provide for the enforcement of support orders in certain State and Federal courts and to make it a crime to move or travel in interstate and foreign commerce to avoid compliance with such orders,1,100.0,0.0,0.0,91-HR-750,1969,91
12.0,A bill to regulate large capacity ammunition feeding devices.,2,100.0,0.0,0.0,113-S-691,2013,113
12.0,To make an appropriation to the National Commission on Fire Prevention and Control,1,100.0,0.0,0.0,91-HR-7208,1969,91
12.0,"To strengthen antiterrorism investigative tools, and for other purposes.",1,100.0,0.0,0.0,108-HR-3037,2003,108
12.0,To abolish the death penalty under all laws of the United States except the Uniform Code of Military Justice and authorize the imposition of life imprisonment in lieu thereof,1,100.0,0.0,0.0,85-HR-11912,1958,85
12.0,"To provide adequate penalties for crimes committed against United States judges and Federal law enforcement officers, to provide appropriate security for judges and law enforcement officers, and for other purposes.",1,200.0,0.0,0.0,110-HR-2325,2007,110
12.0,A bill to extend the pilot program for volunteer groups to obtain criminal history background checks.,2,100.0,1.0,1.0,110-S-3605,2008,110
12.0,"A bill conferring jurisdiction upon the U.S. Court of Claims to hear, determine, and render judgment upon the claim of John T. Knight",2,100.0,0.0,0.0,89-S-1293,1965,89
